globalid,functional_class,uplift_lof,min_dist_m,buffer_m,source_ctp_class
5b335746-93eb-492c-ae2e-1cf2461862fa,minor_arterial,1.0,0.787,2.0,Urban Boulevard
912ffe4c-e6b7-4d64-9941-e2ce93093f97,minor_arterial,1.0,0.948,2.0,Urban Boulevard
990f29bc-4414-4374-a68c-19c8736eb7aa,major_arterial,1.5,0.000,2.0,Arterial Street
e60fd4c6-e316-44a3-a4fa-a11a7598885c,major_arterial,1.5,1.931,2.0,Arterial Street
37941968-c0be-4a38-8c62-06a4ec146fd7,major_arterial,1.5,0.000,2.0,Arterial Street
8f1f3687-1b28-4c3e-a4bf-c05669a47678,major_arterial,1.5,0.000,2.0,Arterial Street
c2722e2e-55f5-425e-bd47-9719ef605c22,major_arterial,1.5,0.000,2.0,Arterial Street
4b0f2420-b2eb-4074-9b7f-8f001ea96428,major_arterial,1.5,0.000,2.0,Arterial Street
690311d4-bd76-4641-983e-78950db62153,major_arterial,1.5,0.000,2.0,Arterial Street
460da3da-54e4-477d-9bf1-acb82fb7dfba,major_arterial,1.5,0.000,2.0,Arterial Street
ad997af1-a7e0-4d66-af0f-fec1694428d9,major_arterial,1.5,0.000,2.0,Arterial Street
27ee613e-22f4-43f5-abaa-ad74dd8f25ad,major_arterial,1.5,1.758,2.0,Arterial Street
55ea160d-53f7-4f3c-8599-fd791ce35cdb,major_arterial,1.5,0.000,2.0,Arterial Street
9bbfe06c-63d9-4589-9783-3f347308260a,major_arterial,1.5,1.298,2.0,Arterial Street
7904d653-765f-4526-89ff-074b93eb8a23,major_arterial,1.5,0.000,2.0,Arterial Street
1b6bc002-6e2c-4b69-b5bd-492ec89f8283,major_arterial,1.5,1.211,2.0,Arterial Street
ec94b941-baff-47c7-b731-6f32e6a682b0,major_arterial,1.5,0.000,2.0,Arterial Street
0cf42ad8-1f68-4e3e-9fc1-6dc9c69cd65d,major_arterial,1.5,1.686,2.0,Arterial Street
d36d5d53-68bc-4a00-ad2e-21ce9736de75,major_arterial,1.5,0.000,2.0,Arterial Street
fd274348-2078-46e0-b936-170d93d23036,expressway_freeway,2.0,0.000,2.0,Skeletal Road
67e02304-6ccc-4cdb-9735-7fc700e8a1a0,major_arterial,1.5,1.336,2.0,Arterial Street
e4a78d44-ea2d-4038-a27c-51ce0e3d1b6a,major_arterial,1.5,0.000,2.0,Arterial Street
b4e74a60-a194-48d9-a4fa-7de31b93d3e0,major_arterial,1.5,0.000,2.0,Arterial Street
414268ed-759f-4e6f-8207-1782d5001100,expressway_freeway,2.0,0.000,2.0,Skeletal Road
d5c5ac3a-a326-4380-b1ef-e009d86da2a6,major_arterial,1.5,0.828,2.0,Arterial Street
7fb1b59b-d9fe-4fbe-9ef4-536454e5b37a,minor_arterial,1.0,0.889,2.0,Industrial Arterial
5f47fb71-1be9-467c-90d3-7fc7c7656188,minor_arterial,1.0,0.000,2.0,Industrial Arterial
d7a99a86-c3c2-4cda-b14f-dd8181e33e6c,expressway_freeway,2.0,0.000,2.0,Skeletal Road
835e03ee-75da-4ffc-b680-e9eaea803d46,minor_arterial,1.0,0.000,2.0,Industrial Arterial
525aec71-8843-4efd-8518-67c7be5d025f,minor_arterial,1.0,0.000,2.0,Industrial Arterial
679052ae-c43b-460e-a149-51a7c51aef8a,major_arterial,1.5,0.000,2.0,Arterial Street
d709fc2f-4b1b-4b21-8d70-af63bd664617,minor_arterial,1.0,0.000,2.0,Urban Boulevard
46f81e38-1bdc-483f-853a-2c91c4a28d56,major_arterial,1.5,0.000,2.0,Arterial Street
511d2583-6648-4019-8152-4d5784675619,major_arterial,1.5,0.000,2.0,Arterial Street
e4de5cf4-cabb-4a5c-a7ba-92b02f27e85e,major_arterial,1.5,0.000,2.0,Arterial Street
083b8f50-f2c0-4679-9877-0ed8005ce76a,minor_arterial,1.0,0.000,2.0,Industrial Arterial
995d42cf-4022-4a7c-9919-f5c1b32b7308,minor_arterial,1.0,0.000,2.0,Urban Boulevard
56988265-aa65-4f63-b45e-f745d25dd763,minor_arterial,1.0,0.000,2.0,Urban Boulevard
2c95413f-5a45-48c8-a308-1e7fce8db75d,minor_arterial,1.0,0.000,2.0,Urban Boulevard
e1d8e6ba-4bdc-4c91-807b-451327bccd97,minor_arterial,1.0,1.065,2.0,Urban Boulevard
6e39d3fd-8512-4704-b50e-cef614016755,major_arterial,1.5,0.000,2.0,Arterial Street
365f098d-8cc2-4792-b4e9-458fa9fc2340,major_arterial,1.5,0.000,2.0,Arterial Street
be3ecdf0-1d61-478e-84b8-2fb612e04e0e,major_arterial,1.5,0.000,2.0,Arterial Street
f5325c68-d2d9-4037-884f-f63449639703,major_arterial,1.5,0.000,2.0,Arterial Street
a4991de2-ce67-4919-adbd-d8907c718675,major_arterial,1.5,0.451,2.0,Arterial Street
eec5dec9-5067-42da-b52e-92a5d0f6f541,major_arterial,1.5,0.584,2.0,Arterial Street
d0733a3b-6714-4476-80b6-16a036385296,major_arterial,1.5,0.000,2.0,Arterial Street
8c79a9c9-3061-4132-81c1-7592a153d1ba,major_arterial,1.5,0.000,2.0,Arterial Street
fe7409c6-eb1b-4124-ac43-6ba9633a2ad6,major_arterial,1.5,0.795,2.0,Arterial Street
c995e83c-9cf9-40b8-b4b0-62f2d5559768,minor_arterial,1.0,0.000,2.0,Industrial Arterial
720e7a3c-d046-45c0-a3e6-0b5e0cfb6e59,major_arterial,1.5,0.931,2.0,Arterial Street
6ec7257c-1a36-4870-9093-39ee9adbfb2a,major_arterial,1.5,0.000,2.0,Arterial Street
ebd8ffcf-45fe-4dfb-9da7-3e318fe09967,major_arterial,1.5,1.052,2.0,Arterial Street
98235ec1-9485-4ea0-ba1e-ac7bc2f5d5cd,major_arterial,1.5,0.000,2.0,Arterial Street
bf95c3e9-08f9-4ba6-ae0c-bf2b4458fec2,collector,0.5,1.197,2.0,Neighbourhood Boulevard
3886ff9e-7603-496f-b34c-49a5bfe3ee1d,collector,0.5,0.000,2.0,Neighbourhood Boulevard
22b36e88-b60a-4faa-b0f3-a78583973e4e,major_arterial,1.5,0.931,2.0,Arterial Street
54bf71ad-071f-4d0c-8b74-52549d0b865d,minor_arterial,1.0,0.000,2.0,Urban Boulevard
17945ef7-8c65-483e-8c85-d9e0939d1690,minor_arterial,1.0,0.000,2.0,Industrial Arterial
95406a20-2a8b-410c-8a45-421a2caa58d6,major_arterial,1.5,0.048,2.0,Arterial Street
b46ba9f7-78ad-456d-81bb-6ef4e88c6a04,major_arterial,1.5,0.000,2.0,Arterial Street
ecd16273-f261-4d60-b2c9-d25ed34e8ec5,major_arterial,1.5,0.000,2.0,Arterial Street
7bbf13f5-d76d-42f9-a0b1-51f075ba8f95,major_arterial,1.5,0.000,2.0,Arterial Street
851622b4-14fe-42fa-8608-54b945f783b8,major_arterial,1.5,0.000,2.0,Arterial Street
0741640c-2456-4443-84b5-58a633cdbf41,major_arterial,1.5,1.270,2.0,Arterial Street
247200ef-2ef7-4fe8-abe6-67605e2d8edd,major_arterial,1.5,1.313,2.0,Arterial Street
f5795f4a-68da-4ce7-a097-d7ffc0f8cb69,major_arterial,1.5,1.310,2.0,Arterial Street
983dedf8-6c97-43db-be06-4691027856eb,major_arterial,1.5,1.292,2.0,Arterial Street
57a90a17-441e-4902-8b58-75836e819c7e,major_arterial,1.5,1.399,2.0,Arterial Street
ef06ec87-91ef-4350-899e-c9ca2cfe5af9,major_arterial,1.5,0.719,2.0,Arterial Street
375b040e-f30f-41b4-ba3c-478450720974,major_arterial,1.5,1.218,2.0,Arterial Street
12fec593-886b-4d6f-a2e5-7c5bf1edf5ed,major_arterial,1.5,0.000,2.0,Arterial Street
4c0f174f-eadb-41e3-b30f-9a3a22bf0fda,major_arterial,1.5,0.000,2.0,Arterial Street
bed148d1-a436-4d06-bd97-c52fd911f611,expressway_freeway,2.0,0.000,2.0,Skeletal Road
09a34e35-21d6-4fa9-b802-daf3ce6b590b,minor_arterial,1.0,0.596,2.0,Industrial Arterial
905aea49-ce5b-4e53-92ba-24c15dfd4ba2,minor_arterial,1.0,0.721,2.0,Industrial Arterial
c99c12ef-d10b-40b3-bd16-3f46be5540f2,minor_arterial,1.0,0.000,2.0,Industrial Arterial
e782ab4e-2990-4f82-b342-4da8cc9a3222,major_arterial,1.5,1.229,2.0,Arterial Street
2be6c051-8fa9-47ff-b6f6-aaeffc8cb3ec,major_arterial,1.5,0.000,2.0,Arterial Street
9e8c4e8e-62f3-4c6e-aafb-c8a0d6d523bc,major_arterial,1.5,0.000,2.0,Arterial Street
a262afed-82d6-455a-96f3-5cd1e9e3b363,major_arterial,1.5,0.000,2.0,Arterial Street
cd7721b5-438e-41d2-a20a-80cdfd3e386e,major_arterial,1.5,1.612,2.0,Arterial Street
7d82779c-69f3-4a89-b981-49b918ed0415,major_arterial,1.5,0.000,2.0,Arterial Street
3d0a2f49-6f78-4771-90ae-92c618c84d1e,major_arterial,1.5,1.091,2.0,Arterial Street
cf2479a3-e0e5-4cd7-a1f6-5cb1466a4451,major_arterial,1.5,1.229,2.0,Arterial Street
31a97a57-e463-4509-9250-ce0387515c20,major_arterial,1.5,1.186,2.0,Arterial Street
2889cb6c-6d51-412c-83ae-35db2bd05d5b,major_arterial,1.5,1.145,2.0,Arterial Street
ec8d073a-74fd-4a18-8543-7619f9c84fbb,major_arterial,1.5,1.252,2.0,Arterial Street
2bfeeaf8-4c7f-45f8-853f-46d51dfffb46,major_arterial,1.5,0.000,2.0,Arterial Street
5c8a2ead-076b-4203-b92d-b13398b7264f,major_arterial,1.5,0.000,2.0,Arterial Street
a9f5230b-d2c1-4a17-b88f-468c66c55ebe,major_arterial,1.5,0.000,2.0,Arterial Street
fa4a33ef-ebca-4c5f-b733-1daee445a770,major_arterial,1.5,0.000,2.0,Arterial Street
946f8b63-a2ac-471a-95f3-7e1a5618bb84,major_arterial,1.5,0.259,2.0,Arterial Street
60e7c787-b79d-47c6-98db-f84b9e9330fd,major_arterial,1.5,0.000,2.0,Arterial Street
f2ef46c0-9096-4a79-a9b5-d019761b7512,major_arterial,1.5,0.000,2.0,Arterial Street
7538bfb9-4160-452f-b64d-8af3b6aff640,major_arterial,1.5,0.000,2.0,Arterial Street
e114f277-c1fc-45a0-b047-cdb1c374de17,minor_arterial,1.0,0.000,2.0,Industrial Arterial
74030487-00ce-4fd2-992f-b9601144688f,major_arterial,1.5,0.000,2.0,Arterial Street
25917f61-e6f8-4f39-a05e-667cff92accc,major_arterial,1.5,1.249,2.0,Arterial Street
e2b00aa7-ef4a-439e-831a-e5521ff8d9d7,major_arterial,1.5,0.000,2.0,Arterial Street
c40cb553-4452-4927-ad1f-005668ec247e,major_arterial,1.5,0.000,2.0,Arterial Street
3ef714f8-f27c-4bd0-8ebc-f728e8e57118,major_arterial,1.5,0.895,2.0,Arterial Street
3b18cab6-78db-41a5-a889-570cfcce2a0a,minor_arterial,1.0,0.000,2.0,Urban Boulevard
c2754522-453f-4e9f-8073-5cd072704692,major_arterial,1.5,0.000,2.0,Arterial Street
fa8da7c9-e7a4-4a83-a01d-44c307d7b096,minor_arterial,1.0,0.000,2.0,Industrial Arterial
6c79619f-a0f4-48f4-94a5-50c8dace839c,major_arterial,1.5,0.000,2.0,Arterial Street
ef9dfaa9-2bc5-4d80-8c28-805ffd768e89,expressway_freeway,2.0,0.000,2.0,Skeletal Road
8979c3a6-4d94-4bf2-ba50-a5d23af06aab,expressway_freeway,2.0,0.000,2.0,Skeletal Road
ea232158-9b25-4f20-82b0-6a99cf9f9257,major_arterial,1.5,0.000,2.0,Arterial Street
7fd382c0-1075-4cee-b4c4-fb621050bd25,major_arterial,1.5,1.620,2.0,Arterial Street
11448689-2987-4f61-9f65-842ea6e8de70,major_arterial,1.5,1.524,2.0,Arterial Street
6de244c6-5681-4abd-a36f-90e0df00f1de,major_arterial,1.5,0.685,2.0,Arterial Street
8050edb3-599f-42e5-839f-86b76d34f95b,major_arterial,1.5,0.000,2.0,Arterial Street
93c8e047-5300-4b1a-8a62-56de5b4ddb1b,major_arterial,1.5,0.399,2.0,Arterial Street
551b95e6-efb2-44f5-babc-8c4c82a4a77b,major_arterial,1.5,1.517,2.0,Arterial Street
55e34572-1a02-4799-8ab3-610abb57773b,expressway_freeway,2.0,0.000,2.0,Skeletal Road
8389d2ff-45ab-42c4-ba52-e2cd18cc0ee3,major_arterial,1.5,0.000,2.0,Arterial Street
6518e085-4fe4-4998-8046-d6b53b0e6c9f,major_arterial,1.5,1.901,2.0,Arterial Street
9d0e5a29-992f-4023-9e64-13c0211f93e1,major_arterial,1.5,0.890,2.0,Arterial Street
8d07996c-7781-4714-9105-da6df8dcabc9,major_arterial,1.5,0.000,2.0,Arterial Street
40f7715d-9984-4dd2-ab9e-5e0577128747,expressway_freeway,2.0,0.000,2.0,Skeletal Road
ac88f9b6-2a6c-4860-a5f0-8680f84fced2,major_arterial,1.5,0.000,2.0,Arterial Street
e1d74bb3-690b-40a5-852c-4632bd8c4a7c,major_arterial,1.5,0.000,2.0,Arterial Street
7ab666f8-eea8-434c-be6f-24929074f6fe,major_arterial,1.5,0.033,2.0,Arterial Street
10a95174-be79-468c-a5b5-3a573cf95f4d,major_arterial,1.5,0.000,2.0,Arterial Street
e2ff026f-787f-47f0-9f36-7a5b83a090ee,minor_arterial,1.0,0.000,2.0,Urban Boulevard
0900d3ed-ee02-4885-a1a5-4137daa84113,major_arterial,1.5,0.000,2.0,Arterial Street
ba24c467-c6e9-40b1-8ade-d2cf07e3e369,major_arterial,1.5,0.000,2.0,Arterial Street
c8d9880d-6d76-49bb-b989-8475e4dbf40b,minor_arterial,1.0,0.928,2.0,Urban Boulevard
e7f3553a-2817-4c11-a7ff-d302c2c7a120,minor_arterial,1.0,1.627,2.0,Urban Boulevard
d9371124-e0cf-41c6-a833-5d65572de3d6,minor_arterial,1.0,0.000,2.0,Urban Boulevard
c000313c-b2b5-4e54-805a-d6c9ac29907e,minor_arterial,1.0,1.627,2.0,Urban Boulevard
868ec81b-adb7-422e-a036-89dc10037b6d,minor_arterial,1.0,0.000,2.0,Urban Boulevard
d617391e-2b2a-47ed-85ad-6f912415f4c6,minor_arterial,1.0,0.000,2.0,Urban Boulevard
ea2cc68b-f9e8-4986-a87d-80c279118f14,major_arterial,1.5,0.000,2.0,Parkway
ddc8d0c4-0b41-4213-b3a5-5d4ece576242,major_arterial,1.5,1.805,2.0,Parkway
263fa1c3-531c-4c2d-a7ad-1f68a0a7ec60,major_arterial,1.5,0.000,2.0,Arterial Street
2f61a7fe-3a94-4520-a66d-66412774cd4f,major_arterial,1.5,1.099,2.0,Arterial Street
81c058c4-972a-4d26-b695-92df32f77c44,major_arterial,1.5,0.000,2.0,Arterial Street
e4da84d0-2136-42ac-9cf1-4b72b404ce08,major_arterial,1.5,0.000,2.0,Arterial Street
9f32f1df-80a5-48cd-a2a7-8b0f4bc21840,major_arterial,1.5,0.000,2.0,Arterial Street
a4ddc064-aede-4846-a612-7d4a76e57f3a,major_arterial,1.5,0.000,2.0,Arterial Street
1d443aab-c281-4521-9e3a-e0e7b3e27bee,major_arterial,1.5,0.000,2.0,Arterial Street
358fd7af-335c-4c8c-9eaa-6ce11fc5964c,major_arterial,1.5,0.000,2.0,Arterial Street
42137dae-3b8b-4489-ac66-f2de25f036bf,major_arterial,1.5,0.000,2.0,Arterial Street
ee0b7334-c8dd-469d-b3af-0e589578a379,major_arterial,1.5,0.769,2.0,Arterial Street
34c82205-c53a-4578-badc-544d8b5fa7fc,major_arterial,1.5,0.000,2.0,Arterial Street
e78e13f0-ad58-4b92-99e7-57c55ec4bb5b,major_arterial,1.5,0.000,2.0,Arterial Street
6a18e8c1-4611-46cc-9ab9-c04acf36c139,major_arterial,1.5,0.000,2.0,Arterial Street
a336e093-6a74-426c-9216-9f43d1d59ddf,major_arterial,1.5,1.687,2.0,Arterial Street
29c4d24f-b522-497a-8449-3047915fd657,major_arterial,1.5,0.000,2.0,Arterial Street
b41e456e-4ace-4521-ab56-373a192a722d,major_arterial,1.5,0.000,2.0,Arterial Street
4ba36966-dab4-4d4e-b623-a6b1cfba4b8a,major_arterial,1.5,0.000,2.0,Arterial Street
c1c1be13-5541-48c2-ad51-ddf54f279c6d,major_arterial,1.5,0.000,2.0,Arterial Street
995dccf5-e3f8-46e8-b3c2-a8e7b9c14ef8,expressway_freeway,2.0,0.000,2.0,Skeletal Road
1862e1c7-aa4e-423f-951a-5252113a6302,major_arterial,1.5,0.000,2.0,Arterial Street
72b98c2b-5abe-415d-8e4e-498f5db6b6d1,major_arterial,1.5,1.161,2.0,Arterial Street
cbe7b5fe-a1c7-4005-b814-9561650b4f6c,major_arterial,1.5,1.137,2.0,Arterial Street
06549e3a-8dce-48fe-89e0-a335da87fbdf,major_arterial,1.5,1.667,2.0,Arterial Street
9c816c97-68b1-4b27-9415-08ad8295691a,major_arterial,1.5,0.000,2.0,Arterial Street
d7f81969-fe2a-46ec-b0c3-f365636286c5,major_arterial,1.5,0.000,2.0,Arterial Street
1ce5ee81-f3ec-4d7f-b8d0-f56528d02609,major_arterial,1.5,0.176,2.0,Arterial Street
f955f4b8-3f6a-4223-997f-7d8a55235954,major_arterial,1.5,0.000,2.0,Arterial Street
a72c59f0-e08c-459d-9c13-9f77f4fad04d,major_arterial,1.5,1.680,2.0,Arterial Street
265a9687-3df5-4834-af7b-f9c96fc3c9de,major_arterial,1.5,1.031,2.0,Arterial Street
9f890314-e729-4111-8b12-ab7a9de690af,major_arterial,1.5,0.986,2.0,Arterial Street
bbd21248-c68d-49f6-a942-dc20fcd42d5d,major_arterial,1.5,0.000,2.0,Arterial Street
1e631d12-2335-49b0-90f7-50d4d3370645,minor_arterial,1.0,1.915,2.0,Urban Boulevard
0b108726-9bfa-495c-b3f5-05f178181da7,minor_arterial,1.0,1.861,2.0,Urban Boulevard
cb29273a-eef6-4ec1-bf80-5b75e999dc16,minor_arterial,1.0,1.788,2.0,Urban Boulevard
b566280d-7c94-4936-a65b-7cf0eb4e6e18,minor_arterial,1.0,1.962,2.0,Urban Boulevard
b8cc087f-c6c6-40c6-bef9-01baeb92ff72,minor_arterial,1.0,1.985,2.0,Urban Boulevard
d99b4c44-9ae5-46ba-9fc2-cc2e6296767c,minor_arterial,1.0,1.974,2.0,Urban Boulevard
5717589c-f3ea-433b-8af2-6078867526ef,minor_arterial,1.0,1.983,2.0,Urban Boulevard
a386f16c-55a7-49a0-9f2c-ec49298932cc,minor_arterial,1.0,1.983,2.0,Urban Boulevard
b443cac7-7321-4139-b838-cc53df80304e,minor_arterial,1.0,1.973,2.0,Urban Boulevard
10ffb0e3-9797-4c2d-baac-1da5ca5e15e4,minor_arterial,1.0,1.909,2.0,Urban Boulevard
253af94b-9ca2-40e3-b173-ea317d30ac49,minor_arterial,1.0,1.926,2.0,Urban Boulevard
36b77da5-4c5e-4f2c-bdca-d58cf0e097e5,minor_arterial,1.0,1.929,2.0,Urban Boulevard
2c4a2be4-bf61-41e4-b587-66dff6414a1e,expressway_freeway,2.0,0.000,2.0,Skeletal Road
d0ad9378-8cd9-41af-a308-8cf10197c6af,major_arterial,1.5,1.819,2.0,Arterial Street
34d3809b-ea1f-4e27-b1bd-9feeb86363b3,major_arterial,1.5,0.000,2.0,Arterial Street
0740d50a-11ad-4db5-a831-c24c419cb708,major_arterial,1.5,0.000,2.0,Arterial Street
5a03e9e6-d6e7-48bd-af84-76a070dfe606,major_arterial,1.5,0.000,2.0,Arterial Street
4146f6c6-bbff-4f5c-a586-c07f093bab97,major_arterial,1.5,0.000,2.0,Arterial Street
09a07ad0-22a7-4b89-a7bf-267b8dcdeac6,major_arterial,1.5,0.353,2.0,Arterial Street
90f0d56f-e3cb-4c35-a394-7f38b435b792,major_arterial,1.5,0.000,2.0,Arterial Street
d79fa894-15f1-4d31-8f85-adc402d7afb9,major_arterial,1.5,1.201,2.0,Arterial Street
210cfa51-082d-4c96-b112-097473dff038,major_arterial,1.5,0.000,2.0,Arterial Street
38adde9c-3654-4106-875a-7e6032b10dcd,major_arterial,1.5,0.000,2.0,Arterial Street
c1766356-e3fa-4676-b98c-b7e8354fd042,major_arterial,1.5,0.000,2.0,Arterial Street
7c5a2f53-9226-4126-9ba2-6bba01a14fea,major_arterial,1.5,0.000,2.0,Parkway
0603acd0-6c36-4a6b-aa27-3bff707045a7,minor_arterial,1.0,0.000,2.0,Urban Boulevard
01009d57-2b19-4ef6-8022-6d305674dda8,minor_arterial,1.0,0.000,2.0,Urban Boulevard
290dc80e-cf43-486e-b4c6-6076fcd23a3b,minor_arterial,1.0,0.000,2.0,Urban Boulevard
aeefef52-7d0c-4dbf-b1f5-9c0f20c23c1a,minor_arterial,1.0,0.000,2.0,Urban Boulevard
80b966be-4597-42e6-8c15-3115312a4f02,expressway_freeway,2.0,0.000,2.0,Skeletal Road
545b50c0-373d-4237-82a9-48ede3851afe,expressway_freeway,2.0,0.009,2.0,Skeletal Road
7e699be5-2fbd-4a68-b0a7-c40fab4a9209,major_arterial,1.5,1.275,2.0,Arterial Street
cf614a87-f31c-48fd-b4b2-b6e34aacb11c,minor_arterial,1.0,0.000,2.0,Industrial Arterial
3850c0fd-a9a8-4dcb-96a7-c94868b02603,minor_arterial,1.0,0.000,2.0,Industrial Arterial
76e53977-b45e-42d9-acc6-6869fee359a0,major_arterial,1.5,1.347,2.0,Arterial Street
16f5d82c-549b-44b5-9f9f-d88996ab1a60,major_arterial,1.5,1.272,2.0,Arterial Street
efc57222-c401-498e-be2e-70912e051e68,major_arterial,1.5,0.000,2.0,Arterial Street
b4255f7e-2e9f-4162-8c87-0d4b3baf2a2d,major_arterial,1.5,0.000,2.0,Arterial Street
5e3f576c-78be-42a0-ac29-fc51fbc5d244,major_arterial,1.5,0.000,2.0,Arterial Street
7d3ee9f9-3643-4f93-861c-bb18f569f4fd,expressway_freeway,2.0,0.000,2.0,Skeletal Road
fa110463-9d28-4f46-a530-b7a1f1b2ea93,major_arterial,1.5,0.000,2.0,Arterial Street
12fdd5b6-092b-4197-a32e-68e28e995d34,major_arterial,1.5,0.000,2.0,Arterial Street
5de58e3c-8433-4ce1-b73f-f8703c4d099d,major_arterial,1.5,0.000,2.0,Arterial Street
7f53877c-69fc-43f0-9488-8028e5fe60ef,major_arterial,1.5,0.000,2.0,Arterial Street
70606f35-268f-4d3a-84b2-b8eb046c9ba8,major_arterial,1.5,0.854,2.0,Arterial Street
6a08353b-d4eb-4c87-960d-bd730d763ece,major_arterial,1.5,1.670,2.0,Arterial Street
9bf58b8a-1dd4-4da9-988a-d69a440b2f1f,major_arterial,1.5,1.736,2.0,Arterial Street
ea478bd4-2f95-47bb-8724-114535417b68,minor_arterial,1.0,0.000,2.0,Urban Boulevard
21e1a861-e5f8-4041-8be1-e907a93bf3e3,major_arterial,1.5,0.000,2.0,Arterial Street
d89eb88d-8d8d-433f-aaf6-b5e9af687797,expressway_freeway,2.0,0.000,2.0,Skeletal Road
6e5b432f-e410-444a-8e78-31f0d86960b0,expressway_freeway,2.0,0.000,2.0,Skeletal Road
ac7fb020-f168-4b82-b635-3515a6e534e1,minor_arterial,1.0,0.000,2.0,Industrial Arterial
3c2b8863-bfa2-4142-8dea-8f3b6745b0d3,minor_arterial,1.0,1.304,2.0,Industrial Arterial
695bbedb-a35a-4988-8b7d-c31f415cb7c8,minor_arterial,1.0,0.000,2.0,Industrial Arterial
5c7e8bbb-2f89-4e4b-bad2-4bfe27571722,expressway_freeway,2.0,0.000,2.0,Skeletal Road
91ed66d6-ac97-405c-ae6b-a5967191f9af,major_arterial,1.5,0.999,2.0,Arterial Street
8df7f98a-3570-4f1e-be9f-798426078593,major_arterial,1.5,0.000,2.0,Arterial Street
8360b225-ef1b-4840-9423-11e6e36c4bff,major_arterial,1.5,0.000,2.0,Arterial Street
1c19a303-ebff-44c4-b324-98005545f9c8,minor_arterial,1.0,1.624,2.0,Urban Boulevard
5b618eb8-0f89-41b9-be2b-dc516696461b,minor_arterial,1.0,0.302,2.0,Urban Boulevard
8507365a-075c-4a40-ab22-832eae0a41fb,minor_arterial,1.0,0.000,2.0,Urban Boulevard
7a151c37-cf06-48dd-8130-11feaffc1506,major_arterial,1.5,0.515,2.0,Arterial Street
3fa8c4fa-8425-43e5-bcb1-478afbb1f6a8,major_arterial,1.5,0.000,2.0,Arterial Street
a8d34aec-56fe-4218-bd7a-dfc1a974d5f9,major_arterial,1.5,0.000,2.0,Arterial Street
9e8870a3-9fde-4c7d-b15a-216c167bec16,major_arterial,1.5,0.902,2.0,Arterial Street
88c1b584-5f71-417b-bcc5-ce470adbabcc,major_arterial,1.5,0.000,2.0,Arterial Street
b55ff191-fe64-4da6-aca9-6ffd0845962d,major_arterial,1.5,0.901,2.0,Arterial Street
9b897393-f498-491c-bd10-513e6a359da0,major_arterial,1.5,1.370,2.0,Arterial Street
2563c55a-0bbe-4402-8992-317e94e16c12,major_arterial,1.5,0.000,2.0,Arterial Street
99580277-6d3a-49d1-9e01-a4975e130f62,expressway_freeway,2.0,0.000,2.0,Skeletal Road
0712e915-ca72-4f2b-a262-3bbe5e868fe6,major_arterial,1.5,0.000,2.0,Arterial Street
114d25c4-229b-4c24-af6c-76fc5ef541a8,major_arterial,1.5,0.000,2.0,Arterial Street
8a0de8b3-254b-414f-88de-b877718b8c61,major_arterial,1.5,0.000,2.0,Arterial Street
70e7f62e-d4af-44f5-8e80-bfc92c4d3387,major_arterial,1.5,0.000,2.0,Arterial Street
703956f4-a2dd-4617-b10b-2eb69af5865f,minor_arterial,1.0,0.000,2.0,Industrial Arterial
16263b44-e258-4d7c-aeac-e15c97ea2730,minor_arterial,1.0,0.000,2.0,Industrial Arterial
4c6b239b-421e-4cb3-a9bc-1c503c1a650c,major_arterial,1.5,0.000,2.0,Arterial Street
3531d4b7-523d-4cc4-b712-e018e4eb21f1,major_arterial,1.5,1.748,2.0,Arterial Street
f00ec84d-4e74-4e4f-b0e0-fba38f164d5c,major_arterial,1.5,0.000,2.0,Arterial Street
9c51009f-8101-477f-869e-8ee3fe93bbb4,expressway_freeway,2.0,0.000,2.0,Skeletal Road
fc6b9376-9749-4f26-9d98-067d79f4ba19,expressway_freeway,2.0,0.000,2.0,Skeletal Road
c4bee030-45d0-42d7-a5ce-28c4c134f3b5,major_arterial,1.5,0.000,2.0,Arterial Street
e78b777b-646f-4474-9aae-a22794d7ade1,major_arterial,1.5,0.000,2.0,Arterial Street
5add5815-febb-4678-9c68-348d444eb8b1,major_arterial,1.5,0.000,2.0,Arterial Street
4214d880-92e8-48f7-9016-e41278754254,major_arterial,1.5,0.000,2.0,Arterial Street
4811fa8f-ac41-4c54-8906-72d86f29ac7f,major_arterial,1.5,0.000,2.0,Arterial Street
c8af3909-caf3-4f5c-93d6-08b374671efa,minor_arterial,1.0,0.457,2.0,Urban Boulevard
8ec21452-8781-421e-8bcb-eadf70254f31,major_arterial,1.5,0.000,2.0,Arterial Street
7a5c690c-5d8d-423d-beac-d847db1ebb71,major_arterial,1.5,1.686,2.0,Arterial Street
08c0fc95-bc24-4814-a423-9999eb156370,minor_arterial,1.0,0.000,2.0,Urban Boulevard
e1a6df98-71e2-40cb-8299-c8b6e44719f3,major_arterial,1.5,0.000,2.0,Arterial Street
02267c62-dc23-462e-bd44-711325d40ab5,major_arterial,1.5,0.000,2.0,Arterial Street
1e5ee5c2-135f-4861-a112-b1b90cb74fd2,major_arterial,1.5,1.360,2.0,Arterial Street
7a5832ad-f2fa-4984-81de-41b23a13943b,minor_arterial,1.0,0.000,2.0,Urban Boulevard
776bc975-f238-4a8e-9bdf-cb685c77a0c1,major_arterial,1.5,0.000,2.0,Arterial Street
15212fe5-3938-4109-b336-616c4d68ee89,major_arterial,1.5,0.000,2.0,Arterial Street
